"Rank","Team","Record","Points","PV.Rank","Voter","Week"
15,"Wisconsin","3-0",828,"9","ross-dellenger","Week 4"
16,"LSU","2-1",517,"20","ross-dellenger","Week 4"
17,"Florida","3-0",479,"23","ross-dellenger","Week 4"
18,"Oklahoma","1-2",139,"14","ross-dellenger","Week 4"
19,"Baylor","3-0",529,"21","ross-dellenger","Week 4"
20,"Texas","2-1",196,"11","ross-dellenger","Week 4"
21,"Notre Dame","1-2",32,"18","ross-dellenger","Week 4"
22,"Nebraska","3-0",420,"-","ross-dellenger","Week 4"
23,"Arkansas","3-0",528,"24","ross-dellenger","Week 4"
24,"Central Michigan","3-0",16,"-","ross-dellenger","Week 4"
25,"San Diego State","3-0",183,"-","ross-dellenger","Week 4"
1,"Ohio State","3-0",1442,"3","sam-mckewon","Week 4"
2,"Louisville","3-0",1406,"10","sam-mckewon","Week 4"
3,"Alabama","3-0",1510,"1","sam-mckewon","Week 4"
4,"Michigan","3-0",1277,"4","sam-mckewon","Week 4"
5,"Washington","3-0",1040,"8","sam-mckewon","Week 4"
6,"Houston","3-0",1245,"6","sam-mckewon","Week 4"
7,"Clemson","3-0",1258,"5","sam-mckewon","Week 4"
8,"Miami","3-0",565,"25","sam-mckewon","Week 4"
9,"Stanford","2-0",1195,"7","sam-mckewon","Week 4"
10,"Texas A&M","3-0",890,"17","sam-mckewon","Week 4"
11,"Tennessee","3-0",707,"15","sam-mckewon","Week 4"
12,"Michigan State","2-0",1084,"12","sam-mckewon","Week 4"
13,"San Diego State","3-0",183,"-","sam-mckewon","Week 4"
14,"Wisconsin","3-0",828,"9","sam-mckewon","Week 4"
15,"UCLA","2-1",74,"-","sam-mckewon","Week 4"
16,"Florida","3-0",479,"23","sam-mckewon","Week 4"
17,"Georgia","3-0",726,"16","sam-mckewon","Week 4"
18,"Nebraska","3-0",420,"-","sam-mckewon","Week 4"
19,"Florida State","2-1",722,"2","sam-mckewon","Week 4"
20,"Boise State","2-0",69,"-","sam-mckewon","Week 4"
21,"Baylor","3-0",529,"21","sam-mckewon","Week 4"
22,"Arkansas","3-0",528,"24","sam-mckewon","Week 4"
23,"LSU","2-1",517,"20","sam-mckewon","Week 4"
24,"Oregon","2-1",23,"22","sam-mckewon","Week 4"
25,"South Florida","3-0",7,"-","sam-mckewon","Week 4"
1,"Alabama","3-0",1510,"1","scott-hamilton","Week 4"
2,"Ohio State","3-0",1442,"3","scott-hamilton","Week 4"
3,"Michigan","3-0",1277,"4","scott-hamilton","Week 4"
4,"Louisville","3-0",1406,"10","scott-hamilton","Week 4"
5,"Clemson","3-0",1258,"5","scott-hamilton","Week 4"
6,"Stanford","2-0",1195,"7","scott-hamilton","Week 4"
7,"Houston","3-0",1245,"6","scott-hamilton","Week 4"
8,"Washington","3-0",1040,"8","scott-hamilton","Week 4"
9,"Michigan State","2-0",1084,"12","scott-hamilton","Week 4"
10,"Tennessee","3-0",707,"15","scott-hamilton","Week 4"
11,"Wisconsin","3-0",828,"9","scott-hamilton","Week 4"
12,"Georgia","3-0",726,"16","scott-hamilton","Week 4"
13,"Florida State","2-1",722,"2","scott-hamilton","Week 4"
14,"LSU","2-1",517,"20","scott-hamilton","Week 4"
15,"Texas A&M","3-0",890,"17","scott-hamilton","Week 4"
16,"Baylor","3-0",529,"21","scott-hamilton","Week 4"
17,"Florida","3-0",479,"23","scott-hamilton","Week 4"
18,"Miami","3-0",565,"25","scott-hamilton","Week 4"
19,"Nebraska","3-0",420,"-","scott-hamilton","Week 4"
20,"Arkansas","3-0",528,"24","scott-hamilton","Week 4"
21,"Texas","2-1",196,"11","scott-hamilton","Week 4"
22,"Iowa","2-1",47,"13","scott-hamilton","Week 4"
23,"San Diego State","3-0",183,"-","scott-hamilton","Week 4"
24,"Utah","3-0",154,"-","scott-hamilton","Week 4"
25,"Mississippi","1-2",172,"19","scott-hamilton","Week 4"
1,"Michigan","3-0",1277,"4","scott-wolf","Week 4"
2,"Alabama","3-0",1510,"1","scott-wolf","Week 4"
3,"Louisville","3-0",1406,"10","scott-wolf","Week 4"
4,"Houston","3-0",1245,"6","scott-wolf","Week 4"
5,"Ohio State","3-0",1442,"3","scott-wolf","Week 4"
6,"Clemson","3-0",1258,"5","scott-wolf","Week 4"
7,"Stanford","2-0",1195,"7","scott-wolf","Week 4"
8,"Michigan State","2-0",1084,"12","scott-wolf","Week 4"
9,"Washington","3-0",1040,"8","scott-wolf","Week 4"
10,"Texas A&M","3-0",890,"17","scott-wolf","Week 4"
11,"Wisconsin","3-0",828,"9","scott-wolf","Week 4"
12,"Georgia","3-0",726,"16","scott-wolf","Week 4"
13,"Florida State","2-1",722,"2","scott-wolf","Week 4"
14,"Mississippi","1-2",172,"19","scott-wolf","Week 4"
15,"LSU","2-1",517,"20","scott-wolf","Week 4"
16,"Baylor","3-0",529,"21","scott-wolf","Week 4"
17,"Tennessee","3-0",707,"15","scott-wolf","Week 4"
18,"Arkansas","3-0",528,"24","scott-wolf","Week 4"
19,"Florida","3-0",479,"23","scott-wolf","Week 4"
20,"Oklahoma","1-2",139,"14","scott-wolf","Week 4"
21,"Iowa","2-1",47,"13","scott-wolf","Week 4"
22,"Texas","2-1",196,"11","scott-wolf","Week 4"
23,"Nebraska","3-0",420,"-","scott-wolf","Week 4"
24,"North Dakota State","2-1",74,"-","scott-wolf","Week 4"
25,"Central Michigan","3-0",16,"-","scott-wolf","Week 4"
1,"Alabama","3-0",1510,"1","steve-batterson","Week 4"
2,"Ohio State","3-0",1442,"3","steve-batterson","Week 4"
3,"Clemson","3-0",1258,"5","steve-batterson","Week 4"
4,"Stanford","2-0",1195,"7","steve-batterson","Week 4"
5,"Michigan","3-0",1277,"4","steve-batterson","Week 4"
6,"Houston","3-0",1245,"6","steve-batterson","Week 4"
7,"Louisville","3-0",1406,"10","steve-batterson","Week 4"
8,"Washington","3-0",1040,"8","steve-batterson","Week 4"
9,"Tennessee","3-0",707,"15","steve-batterson","Week 4"
10,"Michigan State","2-0",1084,"12","steve-batterson","Week 4"
11,"Wisconsin","3-0",828,"9","steve-batterson","Week 4"
12,"Georgia","3-0",726,"16","steve-batterson","Week 4"
13,"LSU","2-1",517,"20","steve-batterson","Week 4"
14,"Florida","3-0",479,"23","steve-batterson","Week 4"
15,"Florida State","2-1",722,"2","steve-batterson","Week 4"
16,"Texas A&M","3-0",890,"17","steve-batterson","Week 4"
17,"Baylor","3-0",529,"21","steve-batterson","Week 4"
18,"Nebraska","3-0",420,"-","steve-batterson","Week 4"
19,"Texas","2-1",196,"11","steve-batterson","Week 4"
20,"Arkansas","3-0",528,"24","steve-batterson","Week 4"
21,"Miami","3-0",565,"25","steve-batterson","Week 4"
22,"San Diego State","3-0",183,"-","steve-batterson","Week 4"
23,"North Dakota State","2-1",74,"-","steve-batterson","Week 4"
24,"Oregon","2-1",23,"22","steve-batterson","Week 4"
25,"Iowa","2-1",47,"13","steve-batterson","Week 4"
1,"Alabama","3-0",1510,"1","steve-wiseman","Week 4"
2,"Ohio State","3-0",1442,"3","steve-wiseman","Week 4"
3,"Louisville","3-0",1406,"10","steve-wiseman","Week 4"
4,"Clemson","3-0",1258,"5","steve-wiseman","Week 4"
5,"Houston","3-0",1245,"6","steve-wiseman","Week 4"
6,"Michigan State","2-0",1084,"12","steve-wiseman","Week 4"
7,"Michigan","3-0",1277,"4","steve-wiseman","Week 4"
8,"Stanford","2-0",1195,"7","steve-wiseman","Week 4"
9,"Florida State","2-1",722,"2","steve-wiseman","Week 4"
10,"Georgia","3-0",726,"16","steve-wiseman","Week 4"
11,"Washington","3-0",1040,"8","steve-wiseman","Week 4"
12,"Texas A&M","3-0",890,"17","steve-wiseman","Week 4"
13,"Tennessee","3-0",707,"15","steve-wiseman","Week 4"
14,"Wisconsin","3-0",828,"9","steve-wiseman","Week 4"
15,"LSU","2-1",517,"20","steve-wiseman","Week 4"
16,"UCLA","2-1",74,"-","steve-wiseman","Week 4"
17,"Arkansas","3-0",528,"24","steve-wiseman","Week 4"
18,"Miami","3-0",565,"25","steve-wiseman","Week 4"
19,"Florida","3-0",479,"23","steve-wiseman","Week 4"
20,"Texas","2-1",196,"11","steve-wiseman","Week 4"
21,"TCU","2-1",132,"-","steve-wiseman","Week 4"
22,"Oklahoma State","2-1",42,"-","steve-wiseman","Week 4"
23,"Mississippi","1-2",172,"19","steve-wiseman","Week 4"
24,"Nebraska","3-0",420,"-","steve-wiseman","Week 4"
25,"Oklahoma","1-2",139,"14","steve-wiseman","Week 4"
1,"Alabama","3-0",1510,"1","tom-murphy","Week 4"
2,"Ohio State","3-0",1442,"3","tom-murphy","Week 4"
3,"Louisville","3-0",1406,"10","tom-murphy","Week 4"
4,"Clemson","3-0",1258,"5","tom-murphy","Week 4"
5,"Stanford","2-0",1195,"7","tom-murphy","Week 4"
6,"Houston","3-0",1245,"6","tom-murphy","Week 4"
7,"Michigan State","2-0",1084,"12","tom-murphy","Week 4"
8,"Texas A&M","3-0",890,"17","tom-murphy","Week 4"
9,"Michigan","3-0",1277,"4","tom-murphy","Week 4"
10,"Washington","3-0",1040,"8","tom-murphy","Week 4"
11,"Wisconsin","3-0",828,"9","tom-murphy","Week 4"
12,"Florida","3-0",479,"23","tom-murphy","Week 4"
13,"Miami","3-0",565,"25","tom-murphy","Week 4"
14,"Baylor","3-0",529,"21","tom-murphy","Week 4"
15,"Florida State","2-1",722,"2","tom-murphy","Week 4"
16,"Arkansas","3-0",528,"24","tom-murphy","Week 4"
17,"Texas","2-1",196,"11","tom-murphy","Week 4"
18,"Georgia","3-0",726,"16","tom-murphy","Week 4"
19,"Tennessee","3-0",707,"15","tom-murphy","Week 4"
20,"Utah","3-0",154,"-","tom-murphy","Week 4"
21,"Nebraska","3-0",420,"-","tom-murphy","Week 4"
22,"Mississippi","1-2",172,"19","tom-murphy","Week 4"
23,"LSU","2-1",517,"20","tom-murphy","Week 4"
24,"South Florida","3-0",7,"-","tom-murphy","Week 4"
25,"Toledo","3-0",6,"-","tom-murphy","Week 4"
1,"Alabama","3-0",1510,"1","tony-parks","Week 4"
2,"Ohio State","3-0",1442,"3","tony-parks","Week 4"
3,"Louisville","3-0",1406,"10","tony-parks","Week 4"
4,"Stanford","2-0",1195,"7","tony-parks","Week 4"
5,"Houston","3-0",1245,"6","tony-parks","Week 4"
6,"Washington","3-0",1040,"8","tony-parks","Week 4"
7,"Michigan","3-0",1277,"4","tony-parks","Week 4"
8,"Michigan State","2-0",1084,"12","tony-parks","Week 4"
9,"Clemson","3-0",1258,"5","tony-parks","Week 4"
10,"Texas A&M","3-0",890,"17","tony-parks","Week 4"
11,"Georgia","3-0",726,"16","tony-parks","Week 4"
12,"Arkansas","3-0",528,"24","tony-parks","Week 4"
13,"Miami","3-0",565,"25","tony-parks","Week 4"
14,"Baylor","3-0",529,"21","tony-parks","Week 4"
15,"Florida","3-0",479,"23","tony-parks","Week 4"
16,"Wisconsin","3-0",828,"9","tony-parks","Week 4"
17,"Nebraska","3-0",420,"-","tony-parks","Week 4"
18,"Utah","3-0",154,"-","tony-parks","Week 4"
19,"San Diego State","3-0",183,"-","tony-parks","Week 4"
20,"Tennessee","3-0",707,"15","tony-parks","Week 4"
21,"LSU","2-1",517,"20","tony-parks","Week 4"
22,"TCU","2-1",132,"-","tony-parks","Week 4"
23,"Florida State","2-1",722,"2","tony-parks","Week 4"
24,"North Carolina","2-1",17,"-","tony-parks","Week 4"
25,"North Dakota State","2-1",74,"-","tony-parks","Week 4"
